time_sec,stft_energy,stft_max_freq_hz
0.010666666666666666,3.3874919171582585,3281.25
0.021333333333333333,0.5062841807716205,3140.625
0.032,6.827323963967762,2906.25
0.042666666666666665,3.720423172058709,2718.75
0.05333333333333334,3.6556825670654547,3187.5
0.064,3.052424531526505,3046.875
0.07466666666666667,0.9908315234904266,2765.625
0.08533333333333333,1.6105701469596514,3187.5
0.096,2.9448088787149684,3187.5
0.10666666666666667,2.2782585655668948,2906.25
0.11733333333333333,4.647937284192699,3046.875
0.128,2.7904416191605517,3046.875
0.13866666666666666,1.8722505480574725,3093.75
0.14933333333333335,3.7389922003837066,3046.875
0.16,4.413877945333174,3046.875
